"Absolute way";"Relative way";"Class"
"E:/dataset/polarbears_1038.jpg";"dataset/another_dataset/polarbears_1038.jpg";"polarbears"
"E:/dataset/polarbears_1039.jpg";"dataset/another_dataset/polarbears_1039.jpg";"polarbears"
"E:/dataset/polarbears_1040.jpg";"dataset/another_dataset/polarbears_1040.jpg";"polarbears"
"E:/dataset/polarbears_1041.jpg";"dataset/another_dataset/polarbears_1041.jpg";"polarbears"
"E:/dataset/polarbears_1042.jpg";"dataset/another_dataset/polarbears_1042.jpg";"polarbears"
"E:/dataset/polarbears_1043.jpg";"dataset/another_dataset/polarbears_1043.jpg";"polarbears"
"E:/dataset/polarbears_1044.jpg";"dataset/another_dataset/polarbears_1044.jpg";"polarbears"
"E:/dataset/polarbears_1045.jpg";"dataset/another_dataset/polarbears_1045.jpg";"polarbears"
"E:/dataset/polarbears_1046.jpg";"dataset/another_dataset/polarbears_1046.jpg";"polarbears"
"E:/dataset/polarbears_1047.jpg";"dataset/another_dataset/polarbears_1047.jpg";"polarbears"
"E:/dataset/polarbears_1048.jpg";"dataset/another_dataset/polarbears_1048.jpg";"polarbears"
"E:/dataset/polarbears_1049.jpg";"dataset/another_dataset/polarbears_1049.jpg";"polarbears"
"E:/dataset/brownbears_0000.jpg";"dataset/another_dataset/brownbears_0000.jpg";"brownbears"
"E:/dataset/brownbears_0001.jpg";"dataset/another_dataset/brownbears_0001.jpg";"brownbears"
"E:/dataset/brownbears_0002.jpg";"dataset/another_dataset/brownbears_0002.jpg";"brownbears"
"E:/dataset/brownbears_0003.jpg";"dataset/another_dataset/brownbears_0003.jpg";"brownbears"
"E:/dataset/brownbears_0004.jpg";"dataset/another_dataset/brownbears_0004.jpg";"brownbears"
"E:/dataset/brownbears_0005.jpg";"dataset/another_dataset/brownbears_0005.jpg";"brownbears"
"E:/dataset/brownbears_0006.jpg";"dataset/another_dataset/brownbears_0006.jpg";"brownbears"
"E:/dataset/brownbears_0007.jpg";"dataset/another_dataset/brownbears_0007.jpg";"brownbears"
"E:/dataset/brownbears_0008.jpg";"dataset/another_dataset/brownbears_0008.jpg";"brownbears"
"E:/dataset/brownbears_0009.jpg";"dataset/another_dataset/brownbears_0009.jpg";"brownbears"
"E:/dataset/brownbears_0010.jpg";"dataset/another_dataset/brownbears_0010.jpg";"brownbears"
"E:/dataset/brownbears_0011.jpg";"dataset/another_dataset/brownbears_0011.jpg";"brownbears"
"E:/dataset/brownbears_0012.jpg";"dataset/another_dataset/brownbears_0012.jpg";"brownbears"
"E:/dataset/brownbears_0013.jpg";"dataset/another_dataset/brownbears_0013.jpg";"brownbears"
"E:/dataset/brownbears_0014.jpg";"dataset/another_dataset/brownbears_0014.jpg";"brownbears"
"E:/dataset/brownbears_0015.jpg";"dataset/another_dataset/brownbears_0015.jpg";"brownbears"
"E:/dataset/brownbears_0016.jpg";"dataset/another_dataset/brownbears_0016.jpg";"brownbears"
"E:/dataset/brownbears_0017.jpg";"dataset/another_dataset/brownbears_0017.jpg";"brownbears"
"E:/dataset/brownbears_0018.jpg";"dataset/another_dataset/brownbears_0018.jpg";"brownbears"
"E:/dataset/brownbears_0019.jpg";"dataset/another_dataset/brownbears_0019.jpg";"brownbears"
"E:/dataset/brownbears_0020.jpg";"dataset/another_dataset/brownbears_0020.jpg";"brownbears"
"E:/dataset/brownbears_0021.jpg";"dataset/another_dataset/brownbears_0021.jpg";"brownbears"
"E:/dataset/brownbears_0022.jpg";"dataset/another_dataset/brownbears_0022.jpg";"brownbears"
"E:/dataset/brownbears_0023.jpg";"dataset/another_dataset/brownbears_0023.jpg";"brownbears"
"E:/dataset/brownbears_0024.jpg";"dataset/another_dataset/brownbears_0024.jpg";"brownbears"
"E:/dataset/brownbears_0025.jpg";"dataset/another_dataset/brownbears_0025.jpg";"brownbears"
"E:/dataset/brownbears_0026.jpg";"dataset/another_dataset/brownbears_0026.jpg";"brownbears"
"E:/dataset/brownbears_0027.jpg";"dataset/another_dataset/brownbears_0027.jpg";"brownbears"
"E:/dataset/brownbears_0028.jpg";"dataset/another_dataset/brownbears_0028.jpg";"brownbears"
"E:/dataset/brownbears_0029.jpg";"dataset/another_dataset/brownbears_0029.jpg";"brownbears"
"E:/dataset/brownbears_0030.jpg";"dataset/another_dataset/brownbears_0030.jpg";"brownbears"
"E:/dataset/brownbears_0031.jpg";"dataset/another_dataset/brownbears_0031.jpg";"brownbears"
"E:/dataset/brownbears_0032.jpg";"dataset/another_dataset/brownbears_0032.jpg";"brownbears"
"E:/dataset/brownbears_0033.jpg";"dataset/another_dataset/brownbears_0033.jpg";"brownbears"
"E:/dataset/brownbears_0034.jpg";"dataset/another_dataset/brownbears_0034.jpg";"brownbears"
"E:/dataset/brownbears_0035.jpg";"dataset/another_dataset/brownbears_0035.jpg";"brownbears"
"E:/dataset/brownbears_0036.jpg";"dataset/another_dataset/brownbears_0036.jpg";"brownbears"
"E:/dataset/brownbears_0037.jpg";"dataset/another_dataset/brownbears_0037.jpg";"brownbears"
"E:/dataset/brownbears_0038.jpg";"dataset/another_dataset/brownbears_0038.jpg";"brownbears"
"E:/dataset/brownbears_0039.jpg";"dataset/another_dataset/brownbears_0039.jpg";"brownbears"
"E:/dataset/brownbears_0040.jpg";"dataset/another_dataset/brownbears_0040.jpg";"brownbears"
"E:/dataset/brownbears_0041.jpg";"dataset/another_dataset/brownbears_0041.jpg";"brownbears"
"E:/dataset/brownbears_0042.jpg";"dataset/another_dataset/brownbears_0042.jpg";"brownbears"
"E:/dataset/brownbears_0043.jpg";"dataset/another_dataset/brownbears_0043.jpg";"brownbears"
"E:/dataset/brownbears_0044.jpg";"dataset/another_dataset/brownbears_0044.jpg";"brownbears"
"E:/dataset/brownbears_0045.jpg";"dataset/another_dataset/brownbears_0045.jpg";"brownbears"
"E:/dataset/brownbears_0046.jpg";"dataset/another_dataset/brownbears_0046.jpg";"brownbears"
"E:/dataset/brownbears_0047.jpg";"dataset/another_dataset/brownbears_0047.jpg";"brownbears"
"E:/dataset/brownbears_0048.jpg";"dataset/another_dataset/brownbears_0048.jpg";"brownbears"
"E:/dataset/brownbears_0049.jpg";"dataset/another_dataset/brownbears_0049.jpg";"brownbears"
"E:/dataset/brownbears_0050.jpg";"dataset/another_dataset/brownbears_0050.jpg";"brownbears"
"E:/dataset/brownbears_0051.jpg";"dataset/another_dataset/brownbears_0051.jpg";"brownbears"
"E:/dataset/brownbears_0052.jpg";"dataset/another_dataset/brownbears_0052.jpg";"brownbears"
"E:/dataset/brownbears_0053.jpg";"dataset/another_dataset/brownbears_0053.jpg";"brownbears"
"E:/dataset/brownbears_0054.jpg";"dataset/another_dataset/brownbears_0054.jpg";"brownbears"
"E:/dataset/brownbears_0055.jpg";"dataset/another_dataset/brownbears_0055.jpg";"brownbears"
"E:/dataset/brownbears_0056.jpg";"dataset/another_dataset/brownbears_0056.jpg";"brownbears"
"E:/dataset/brownbears_0057.jpg";"dataset/another_dataset/brownbears_0057.jpg";"brownbears"
"E:/dataset/brownbears_0058.jpg";"dataset/another_dataset/brownbears_0058.jpg";"brownbears"
"E:/dataset/brownbears_0059.jpg";"dataset/another_dataset/brownbears_0059.jpg";"brownbears"
"E:/dataset/brownbears_0060.jpg";"dataset/another_dataset/brownbears_0060.jpg";"brownbears"
"E:/dataset/brownbears_0061.jpg";"dataset/another_dataset/brownbears_0061.jpg";"brownbears"
"E:/dataset/brownbears_0062.jpg";"dataset/another_dataset/brownbears_0062.jpg";"brownbears"
"E:/dataset/brownbears_0063.jpg";"dataset/another_dataset/brownbears_0063.jpg";"brownbears"
"E:/dataset/brownbears_0064.jpg";"dataset/another_dataset/brownbears_0064.jpg";"brownbears"
"E:/dataset/brownbears_0065.jpg";"dataset/another_dataset/brownbears_0065.jpg";"brownbears"
"E:/dataset/brownbears_0066.jpg";"dataset/another_dataset/brownbears_0066.jpg";"brownbears"
"E:/dataset/brownbears_0067.jpg";"dataset/another_dataset/brownbears_0067.jpg";"brownbears"
"E:/dataset/brownbears_0068.jpg";"dataset/another_dataset/brownbears_0068.jpg";"brownbears"
"E:/dataset/brownbears_0069.jpg";"dataset/another_dataset/brownbears_0069.jpg";"brownbears"
"E:/dataset/brownbears_0070.jpg";"dataset/another_dataset/brownbears_0070.jpg";"brownbears"
"E:/dataset/brownbears_0071.jpg";"dataset/another_dataset/brownbears_0071.jpg";"brownbears"
"E:/dataset/brownbears_0072.jpg";"dataset/another_dataset/brownbears_0072.jpg";"brownbears"
"E:/dataset/brownbears_0073.jpg";"dataset/another_dataset/brownbears_0073.jpg";"brownbears"
"E:/dataset/brownbears_0074.jpg";"dataset/another_dataset/brownbears_0074.jpg";"brownbears"
"E:/dataset/brownbears_0075.jpg";"dataset/another_dataset/brownbears_0075.jpg";"brownbears"
"E:/dataset/brownbears_0076.jpg";"dataset/another_dataset/brownbears_0076.jpg";"brownbears"
"E:/dataset/brownbears_0077.jpg";"dataset/another_dataset/brownbears_0077.jpg";"brownbears"
"E:/dataset/brownbears_0078.jpg";"dataset/another_dataset/brownbears_0078.jpg";"brownbears"
"E:/dataset/brownbears_0079.jpg";"dataset/another_dataset/brownbears_0079.jpg";"brownbears"
"E:/dataset/brownbears_0080.jpg";"dataset/another_dataset/brownbears_0080.jpg";"brownbears"
"E:/dataset/brownbears_0081.jpg";"dataset/another_dataset/brownbears_0081.jpg";"brownbears"
"E:/dataset/brownbears_0082.jpg";"dataset/another_dataset/brownbears_0082.jpg";"brownbears"
"E:/dataset/brownbears_0083.jpg";"dataset/another_dataset/brownbears_0083.jpg";"brownbears"
"E:/dataset/brownbears_0084.jpg";"dataset/another_dataset/brownbears_0084.jpg";"brownbears"
"E:/dataset/brownbears_0085.jpg";"dataset/another_dataset/brownbears_0085.jpg";"brownbears"
"E:/dataset/brownbears_0086.jpg";"dataset/another_dataset/brownbears_0086.jpg";"brownbears"
"E:/dataset/brownbears_0087.jpg";"dataset/another_dataset/brownbears_0087.jpg";"brownbears"
"E:/dataset/brownbears_0088.jpg";"dataset/another_dataset/brownbears_0088.jpg";"brownbears"
"E:/dataset/brownbears_0089.jpg";"dataset/another_dataset/brownbears_0089.jpg";"brownbears"
"E:/dataset/brownbears_0090.jpg";"dataset/another_dataset/brownbears_0090.jpg";"brownbears"
"E:/dataset/brownbears_0091.jpg";"dataset/another_dataset/brownbears_0091.jpg";"brownbears"
"E:/dataset/brownbears_0092.jpg";"dataset/another_dataset/brownbears_0092.jpg";"brownbears"
"E:/dataset/brownbears_0093.jpg";"dataset/another_dataset/brownbears_0093.jpg";"brownbears"
"E:/dataset/brownbears_0094.jpg";"dataset/another_dataset/brownbears_0094.jpg";"brownbears"
"E:/dataset/brownbears_0095.jpg";"dataset/another_dataset/brownbears_0095.jpg";"brownbears"
"E:/dataset/brownbears_0096.jpg";"dataset/another_dataset/brownbears_0096.jpg";"brownbears"
"E:/dataset/brownbears_0097.jpg";"dataset/another_dataset/brownbears_0097.jpg";"brownbears"
"E:/dataset/brownbears_0098.jpg";"dataset/another_dataset/brownbears_0098.jpg";"brownbears"
"E:/dataset/brownbears_0099.jpg";"dataset/another_dataset/brownbears_0099.jpg";"brownbears"
"E:/dataset/brownbears_0100.jpg";"dataset/another_dataset/brownbears_0100.jpg";"brownbears"
"E:/dataset/brownbears_0101.jpg";"dataset/another_dataset/brownbears_0101.jpg";"brownbears"
"E:/dataset/brownbears_0102.jpg";"dataset/another_dataset/brownbears_0102.jpg";"brownbears"
"E:/dataset/brownbears_0103.jpg";"dataset/another_dataset/brownbears_0103.jpg";"brownbears"
"E:/dataset/brownbears_0104.jpg";"dataset/another_dataset/brownbears_0104.jpg";"brownbears"
"E:/dataset/brownbears_0105.jpg";"dataset/another_dataset/brownbears_0105.jpg";"brownbears"
"E:/dataset/brownbears_0106.jpg";"dataset/another_dataset/brownbears_0106.jpg";"brownbears"
"E:/dataset/brownbears_0107.jpg";"dataset/another_dataset/brownbears_0107.jpg";"brownbears"
"E:/dataset/brownbears_0108.jpg";"dataset/another_dataset/brownbears_0108.jpg";"brownbears"
"E:/dataset/brownbears_0109.jpg";"dataset/another_dataset/brownbears_0109.jpg";"brownbears"
"E:/dataset/brownbears_0110.jpg";"dataset/another_dataset/brownbears_0110.jpg";"brownbears"
"E:/dataset/brownbears_0111.jpg";"dataset/another_dataset/brownbears_0111.jpg";"brownbears"
"E:/dataset/brownbears_0112.jpg";"dataset/another_dataset/brownbears_0112.jpg";"brownbears"
"E:/dataset/brownbears_0113.jpg";"dataset/another_dataset/brownbears_0113.jpg";"brownbears"
"E:/dataset/brownbears_0114.jpg";"dataset/another_dataset/brownbears_0114.jpg";"brownbears"
"E:/dataset/brownbears_0115.jpg";"dataset/another_dataset/brownbears_0115.jpg";"brownbears"
"E:/dataset/brownbears_0116.jpg";"dataset/another_dataset/brownbears_0116.jpg";"brownbears"
"E:/dataset/brownbears_0117.jpg";"dataset/another_dataset/brownbears_0117.jpg";"brownbears"
"E:/dataset/brownbears_0118.jpg";"dataset/another_dataset/brownbears_0118.jpg";"brownbears"
"E:/dataset/brownbears_0119.jpg";"dataset/another_dataset/brownbears_0119.jpg";"brownbears"
"E:/dataset/brownbears_0120.jpg";"dataset/another_dataset/brownbears_0120.jpg";"brownbears"
"E:/dataset/brownbears_0121.jpg";"dataset/another_dataset/brownbears_0121.jpg";"brownbears"
"E:/dataset/brownbears_0122.jpg";"dataset/another_dataset/brownbears_0122.jpg";"brownbears"
"E:/dataset/brownbears_0123.jpg";"dataset/another_dataset/brownbears_0123.jpg";"brownbears"
"E:/dataset/brownbears_0124.jpg";"dataset/another_dataset/brownbears_0124.jpg";"brownbears"
"E:/dataset/brownbears_0125.jpg";"dataset/another_dataset/brownbears_0125.jpg";"brownbears"
"E:/dataset/brownbears_0126.jpg";"dataset/another_dataset/brownbears_0126.jpg";"brownbears"
"E:/dataset/brownbears_0127.jpg";"dataset/another_dataset/brownbears_0127.jpg";"brownbears"
"E:/dataset/brownbears_0128.jpg";"dataset/another_dataset/brownbears_0128.jpg";"brownbears"
"E:/dataset/brownbears_0129.jpg";"dataset/another_dataset/brownbears_0129.jpg";"brownbears"
"E:/dataset/brownbears_0130.jpg";"dataset/another_dataset/brownbears_0130.jpg";"brownbears"
"E:/dataset/brownbears_0131.jpg";"dataset/another_dataset/brownbears_0131.jpg";"brownbears"
"E:/dataset/brownbears_0132.jpg";"dataset/another_dataset/brownbears_0132.jpg";"brownbears"
"E:/dataset/brownbears_0133.jpg";"dataset/another_dataset/brownbears_0133.jpg";"brownbears"
"E:/dataset/brownbears_0134.jpg";"dataset/another_dataset/brownbears_0134.jpg";"brownbears"
"E:/dataset/brownbears_0135.jpg";"dataset/another_dataset/brownbears_0135.jpg";"brownbears"
"E:/dataset/brownbears_0136.jpg";"dataset/another_dataset/brownbears_0136.jpg";"brownbears"
"E:/dataset/brownbears_0137.jpg";"dataset/another_dataset/brownbears_0137.jpg";"brownbears"
"E:/dataset/brownbears_0138.jpg";"dataset/another_dataset/brownbears_0138.jpg";"brownbears"
"E:/dataset/brownbears_0139.jpg";"dataset/another_dataset/brownbears_0139.jpg";"brownbears"
"E:/dataset/brownbears_0140.jpg";"dataset/another_dataset/brownbears_0140.jpg";"brownbears"
"E:/dataset/brownbears_0141.jpg";"dataset/another_dataset/brownbears_0141.jpg";"brownbears"
"E:/dataset/brownbears_0142.jpg";"dataset/another_dataset/brownbears_0142.jpg";"brownbears"
"E:/dataset/brownbears_0143.jpg";"dataset/another_dataset/brownbears_0143.jpg";"brownbears"
"E:/dataset/brownbears_0144.jpg";"dataset/another_dataset/brownbears_0144.jpg";"brownbears"
"E:/dataset/brownbears_0145.jpg";"dataset/another_dataset/brownbears_0145.jpg";"brownbears"
"E:/dataset/brownbears_0146.jpg";"dataset/another_dataset/brownbears_0146.jpg";"brownbears"
"E:/dataset/brownbears_0147.jpg";"dataset/another_dataset/brownbears_0147.jpg";"brownbears"
"E:/dataset/brownbears_0148.jpg";"dataset/another_dataset/brownbears_0148.jpg";"brownbears"
"E:/dataset/brownbears_0149.jpg";"dataset/another_dataset/brownbears_0149.jpg";"brownbears"
"E:/dataset/brownbears_0150.jpg";"dataset/another_dataset/brownbears_0150.jpg";"brownbears"
"E:/dataset/brownbears_0151.jpg";"dataset/another_dataset/brownbears_0151.jpg";"brownbears"
"E:/dataset/brownbears_0152.jpg";"dataset/another_dataset/brownbears_0152.jpg";"brownbears"
"E:/dataset/brownbears_0153.jpg";"dataset/another_dataset/brownbears_0153.jpg";"brownbears"
"E:/dataset/brownbears_0154.jpg";"dataset/another_dataset/brownbears_0154.jpg";"brownbears"
"E:/dataset/brownbears_0155.jpg";"dataset/another_dataset/brownbears_0155.jpg";"brownbears"
"E:/dataset/brownbears_0156.jpg";"dataset/another_dataset/brownbears_0156.jpg";"brownbears"
"E:/dataset/brownbears_0157.jpg";"dataset/another_dataset/brownbears_0157.jpg";"brownbears"
"E:/dataset/brownbears_0158.jpg";"dataset/another_dataset/brownbears_0158.jpg";"brownbears"
"E:/dataset/brownbears_0159.jpg";"dataset/another_dataset/brownbears_0159.jpg";"brownbears"
"E:/dataset/brownbears_0160.jpg";"dataset/another_dataset/brownbears_0160.jpg";"brownbears"
"E:/dataset/brownbears_0161.jpg";"dataset/another_dataset/brownbears_0161.jpg";"brownbears"
"E:/dataset/brownbears_0162.jpg";"dataset/another_dataset/brownbears_0162.jpg";"brownbears"
"E:/dataset/brownbears_0163.jpg";"dataset/another_dataset/brownbears_0163.jpg";"brownbears"
"E:/dataset/brownbears_0164.jpg";"dataset/another_dataset/brownbears_0164.jpg";"brownbears"
"E:/dataset/brownbears_0165.jpg";"dataset/another_dataset/brownbears_0165.jpg";"brownbears"
"E:/dataset/brownbears_0166.jpg";"dataset/another_dataset/brownbears_0166.jpg";"brownbears"
"E:/dataset/brownbears_0167.jpg";"dataset/another_dataset/brownbears_0167.jpg";"brownbears"
"E:/dataset/brownbears_0168.jpg";"dataset/another_dataset/brownbears_0168.jpg";"brownbears"
"E:/dataset/brownbears_0169.jpg";"dataset/another_dataset/brownbears_0169.jpg";"brownbears"
"E:/dataset/brownbears_0170.jpg";"dataset/another_dataset/brownbears_0170.jpg";"brownbears"
"E:/dataset/brownbears_0171.jpg";"dataset/another_dataset/brownbears_0171.jpg";"brownbears"
"E:/dataset/brownbears_0172.jpg";"dataset/another_dataset/brownbears_0172.jpg";"brownbears"
"E:/dataset/brownbears_0173.jpg";"dataset/another_dataset/brownbears_0173.jpg";"brownbears"
"E:/dataset/brownbears_0174.jpg";"dataset/another_dataset/brownbears_0174.jpg";"brownbears"
"E:/dataset/brownbears_0175.jpg";"dataset/another_dataset/brownbears_0175.jpg";"brownbears"
"E:/dataset/brownbears_0176.jpg";"dataset/another_dataset/brownbears_0176.jpg";"brownbears"
"E:/dataset/brownbears_0177.jpg";"dataset/another_dataset/brownbears_0177.jpg";"brownbears"
"E:/dataset/brownbears_0178.jpg";"dataset/another_dataset/brownbears_0178.jpg";"brownbears"
"E:/dataset/brownbears_0179.jpg";"dataset/another_dataset/brownbears_0179.jpg";"brownbears"
"E:/dataset/brownbears_0180.jpg";"dataset/another_dataset/brownbears_0180.jpg";"brownbears"
"E:/dataset/brownbears_0181.jpg";"dataset/another_dataset/brownbears_0181.jpg";"brownbears"
"E:/dataset/brownbears_0182.jpg";"dataset/another_dataset/brownbears_0182.jpg";"brownbears"
"E:/dataset/brownbears_0183.jpg";"dataset/another_dataset/brownbears_0183.jpg";"brownbears"
"E:/dataset/brownbears_0184.jpg";"dataset/another_dataset/brownbears_0184.jpg";"brownbears"
"E:/dataset/brownbears_0185.jpg";"dataset/another_dataset/brownbears_0185.jpg";"brownbears"
"E:/dataset/brownbears_0186.jpg";"dataset/another_dataset/brownbears_0186.jpg";"brownbears"
"E:/dataset/brownbears_0187.jpg";"dataset/another_dataset/brownbears_0187.jpg";"brownbears"
"E:/dataset/brownbears_0188.jpg";"dataset/another_dataset/brownbears_0188.jpg";"brownbears"
"E:/dataset/brownbears_0189.jpg";"dataset/another_dataset/brownbears_0189.jpg";"brownbears"
"E:/dataset/brownbears_0190.jpg";"dataset/another_dataset/brownbears_0190.jpg";"brownbears"
"E:/dataset/brownbears_0191.jpg";"dataset/another_dataset/brownbears_0191.jpg";"brownbears"
"E:/dataset/brownbears_0192.jpg";"dataset/another_dataset/brownbears_0192.jpg";"brownbears"
"E:/dataset/brownbears_0193.jpg";"dataset/another_dataset/brownbears_0193.jpg";"brownbears"
"E:/dataset/brownbears_0194.jpg";"dataset/another_dataset/brownbears_0194.jpg";"brownbears"
"E:/dataset/brownbears_0195.jpg";"dataset/another_dataset/brownbears_0195.jpg";"brownbears"
"E:/dataset/brownbears_0196.jpg";"dataset/another_dataset/brownbears_0196.jpg";"brownbears"
"E:/dataset/brownbears_0197.jpg";"dataset/another_dataset/brownbears_0197.jpg";"brownbears"
"E:/dataset/brownbears_0198.jpg";"dataset/another_dataset/brownbears_0198.jpg";"brownbears"
"E:/dataset/brownbears_0199.jpg";"dataset/another_dataset/brownbears_0199.jpg";"brownbears"
"E:/dataset/brownbears_0200.jpg";"dataset/another_dataset/brownbears_0200.jpg";"brownbears"
"E:/dataset/brownbears_0201.jpg";"dataset/another_dataset/brownbears_0201.jpg";"brownbears"
"E:/dataset/brownbears_0202.jpg";"dataset/another_dataset/brownbears_0202.jpg";"brownbears"
"E:/dataset/brownbears_0203.jpg";"dataset/another_dataset/brownbears_0203.jpg";"brownbears"
"E:/dataset/brownbears_0204.jpg";"dataset/another_dataset/brownbears_0204.jpg";"brownbears"
"E:/dataset/brownbears_0205.jpg";"dataset/another_dataset/brownbears_0205.jpg";"brownbears"
"E:/dataset/brownbears_0206.jpg";"dataset/another_dataset/brownbears_0206.jpg";"brownbears"
"E:/dataset/brownbears_0207.jpg";"dataset/another_dataset/brownbears_0207.jpg";"brownbears"
"E:/dataset/brownbears_0208.jpg";"dataset/another_dataset/brownbears_0208.jpg";"brownbears"
"E:/dataset/brownbears_0209.jpg";"dataset/another_dataset/brownbears_0209.jpg";"brownbears"
"E:/dataset/brownbears_0210.jpg";"dataset/another_dataset/brownbears_0210.jpg";"brownbears"
"E:/dataset/brownbears_0211.jpg";"dataset/another_dataset/brownbears_0211.jpg";"brownbears"
"E:/dataset/brownbears_0212.jpg";"dataset/another_dataset/brownbears_0212.jpg";"brownbears"
"E:/dataset/brownbears_0213.jpg";"dataset/another_dataset/brownbears_0213.jpg";"brownbears"
"E:/dataset/brownbears_0214.jpg";"dataset/another_dataset/brownbears_0214.jpg";"brownbears"
"E:/dataset/brownbears_0215.jpg";"dataset/another_dataset/brownbears_0215.jpg";"brownbears"
"E:/dataset/brownbears_0216.jpg";"dataset/another_dataset/brownbears_0216.jpg";"brownbears"
"E:/dataset/brownbears_0217.jpg";"dataset/another_dataset/brownbears_0217.jpg";"brownbears"
"E:/dataset/brownbears_0218.jpg";"dataset/another_dataset/brownbears_0218.jpg";"brownbears"
"E:/dataset/brownbears_0219.jpg";"dataset/another_dataset/brownbears_0219.jpg";"brownbears"
"E:/dataset/brownbears_0220.jpg";"dataset/another_dataset/brownbears_0220.jpg";"brownbears"
"E:/dataset/brownbears_0221.jpg";"dataset/another_dataset/brownbears_0221.jpg";"brownbears"
"E:/dataset/brownbears_0222.jpg";"dataset/another_dataset/brownbears_0222.jpg";"brownbears"
"E:/dataset/brownbears_0223.jpg";"dataset/another_dataset/brownbears_0223.jpg";"brownbears"
"E:/dataset/brownbears_0224.jpg";"dataset/another_dataset/brownbears_0224.jpg";"brownbears"
"E:/dataset/brownbears_0225.jpg";"dataset/another_dataset/brownbears_0225.jpg";"brownbears"
"E:/dataset/brownbears_0226.jpg";"dataset/another_dataset/brownbears_0226.jpg";"brownbears"
"E:/dataset/brownbears_0227.jpg";"dataset/another_dataset/brownbears_0227.jpg";"brownbears"
"E:/dataset/brownbears_0228.jpg";"dataset/another_dataset/brownbears_0228.jpg";"brownbears"
"E:/dataset/brownbears_0229.jpg";"dataset/another_dataset/brownbears_0229.jpg";"brownbears"
"E:/dataset/brownbears_0230.jpg";"dataset/another_dataset/brownbears_0230.jpg";"brownbears"
"E:/dataset/brownbears_0231.jpg";"dataset/another_dataset/brownbears_0231.jpg";"brownbears"
"E:/dataset/brownbears_0232.jpg";"dataset/another_dataset/brownbears_0232.jpg";"brownbears"
"E:/dataset/brownbears_0233.jpg";"dataset/another_dataset/brownbears_0233.jpg";"brownbears"
"E:/dataset/brownbears_0234.jpg";"dataset/another_dataset/brownbears_0234.jpg";"brownbears"
"E:/dataset/brownbears_0235.jpg";"dataset/another_dataset/brownbears_0235.jpg";"brownbears"
"E:/dataset/brownbears_0236.jpg";"dataset/another_dataset/brownbears_0236.jpg";"brownbears"
"E:/dataset/brownbears_0237.jpg";"dataset/another_dataset/brownbears_0237.jpg";"brownbears"
"E:/dataset/brownbears_0238.jpg";"dataset/another_dataset/brownbears_0238.jpg";"brownbears"
"E:/dataset/brownbears_0239.jpg";"dataset/another_dataset/brownbears_0239.jpg";"brownbears"
"E:/dataset/brownbears_0240.jpg";"dataset/another_dataset/brownbears_0240.jpg";"brownbears"
"E:/dataset/brownbears_0241.jpg";"dataset/another_dataset/brownbears_0241.jpg";"brownbears"
"E:/dataset/brownbears_0242.jpg";"dataset/another_dataset/brownbears_0242.jpg";"brownbears"
"E:/dataset/brownbears_0243.jpg";"dataset/another_dataset/brownbears_0243.jpg";"brownbears"
"E:/dataset/brownbears_0244.jpg";"dataset/another_dataset/brownbears_0244.jpg";"brownbears"
"E:/dataset/brownbears_0245.jpg";"dataset/another_dataset/brownbears_0245.jpg";"brownbears"
"E:/dataset/brownbears_0246.jpg";"dataset/another_dataset/brownbears_0246.jpg";"brownbears"
"E:/dataset/brownbears_0247.jpg";"dataset/another_dataset/brownbears_0247.jpg";"brownbears"
"E:/dataset/brownbears_0248.jpg";"dataset/another_dataset/brownbears_0248.jpg";"brownbears"
"E:/dataset/brownbears_0249.jpg";"dataset/another_dataset/brownbears_0249.jpg";"brownbears"
"E:/dataset/brownbears_0250.jpg";"dataset/another_dataset/brownbears_0250.jpg";"brownbears"
"E:/dataset/brownbears_0251.jpg";"dataset/another_dataset/brownbears_0251.jpg";"brownbears"
"E:/dataset/brownbears_0252.jpg";"dataset/another_dataset/brownbears_0252.jpg";"brownbears"
"E:/dataset/brownbears_0253.jpg";"dataset/another_dataset/brownbears_0253.jpg";"brownbears"
"E:/dataset/brownbears_0254.jpg";"dataset/another_dataset/brownbears_0254.jpg";"brownbears"
"E:/dataset/brownbears_0255.jpg";"dataset/another_dataset/brownbears_0255.jpg";"brownbears"
"E:/dataset/brownbears_0256.jpg";"dataset/another_dataset/brownbears_0256.jpg";"brownbears"
"E:/dataset/brownbears_0257.jpg";"dataset/another_dataset/brownbears_0257.jpg";"brownbears"
"E:/dataset/brownbears_0258.jpg";"dataset/another_dataset/brownbears_0258.jpg";"brownbears"
"E:/dataset/brownbears_0259.jpg";"dataset/another_dataset/brownbears_0259.jpg";"brownbears"
"E:/dataset/brownbears_0260.jpg";"dataset/another_dataset/brownbears_0260.jpg";"brownbears"
"E:/dataset/brownbears_0261.jpg";"dataset/another_dataset/brownbears_0261.jpg";"brownbears"
"E:/dataset/brownbears_0262.jpg";"dataset/another_dataset/brownbears_0262.jpg";"brownbears"
"E:/dataset/brownbears_0263.jpg";"dataset/another_dataset/brownbears_0263.jpg";"brownbears"
"E:/dataset/brownbears_0264.jpg";"dataset/another_dataset/brownbears_0264.jpg";"brownbears"
"E:/dataset/brownbears_0265.jpg";"dataset/another_dataset/brownbears_0265.jpg";"brownbears"
"E:/dataset/brownbears_0266.jpg";"dataset/another_dataset/brownbears_0266.jpg";"brownbears"
